volcano_number,volcano_name,eruption_number,vei,start_year,latitude,longitude,primary_volcano_type,last_eruption_year,elevation,tectonic_settings,population_within_5_km,population_within_10_km,population_within_30_km,population_within_100_km
360120,Pelee,12399,4,-2660,14.809,-61.165,Stratovolcano,1932,1394,Subduction zone / Oceanic crust (< 15 km),251,5025,382633,609576
360120,Pelee,12394,4,-3430,14.809,-61.165,Stratovolcano,1932,1394,Subduction zone / Oceanic crust (< 15 km),251,5025,382633,609576
360120,Pelee,12393,4,-3500,14.809,-61.165,Stratovolcano,1932,1394,Subduction zone / Oceanic crust (< 15 km),251,5025,382633,609576
360120,Pelee,12392,4,-3820,14.809,-61.165,Stratovolcano,1932,1394,Subduction zone / Oceanic crust (< 15 km),251,5025,382633,609576
360120,Pelee,12389,4,-5500,14.809,-61.165,Stratovolcano,1932,1394,Subduction zone / Oceanic crust (< 15 km),251,5025,382633,609576
360120,Pelee,12387,4,-6220,14.809,-61.165,Stratovolcano,1932,1394,Subduction zone / Oceanic crust (< 15 km),251,5025,382633,609576
360120,Pelee,12385,4,-6610,14.809,-61.165,Stratovolcano,1932,1394,Subduction zone / Oceanic crust (< 15 km),251,5025,382633,609576
360120,Pelee,12381,4,-8210,14.809,-61.165,Stratovolcano,1932,1394,Subduction zone / Oceanic crust (< 15 km),251,5025,382633,609576
221122,Manda-Inakir,13945,2,1928,12.38,42.2,Fissure vent(s),1928,600,Rift zone / Intermediate crust (15-25 km),116,1130,15991,223924
221170,Adwa,13950,2,1928,10.07,40.84,Stratovolcano,Unknown,1733,Rift zone / Intermediate crust (15-25 km),101,485,18645,1242922
221170,Adwa,13949,2,1828,10.07,40.84,Stratovolcano,Unknown,1733,Rift zone / Intermediate crust (15-25 km),101,485,18645,1242922
374020,Esjufjoll,12960,1,1927,64.25,-16.583,Stratovolcano,Unknown,1620,Rift zone / Oceanic crust (< 15 km),0,0,0,2564
351100,Cumbal,11387,2,1926,0.95,-77.87,Stratovolcano,1926,4764,Subduction zone / Continental crust (>25 km),1405,10206,244853,1800919
351100,Cumbal,11386,2,1877,0.95,-77.87,Stratovolcano,1926,4764,Subduction zone / Continental crust (>25 km),1405,10206,244853,1800919
261150,Tandikat-Singgalang,15483,1,1924,-0.39,100.331,Stratovolcano(es),1924,2854,Subduction zone / Continental crust (>25 km),130,38799,604282,4022932
261150,Tandikat-Singgalang,15482,1,1914,-0.39,100.331,Stratovolcano(es),1924,2854,Subduction zone / Continental crust (>25 km),130,38799,604282,4022932
261150,Tandikat-Singgalang,15480,1,1889,-0.39,100.331,Stratovolcano(es),1924,2854,Subduction zone / Continental crust (>25 km),130,38799,604282,4022932
274030,Babuyan Claro,16887,2,1924,19.523,121.94,Stratovolcano(es),1924,1080,Subduction zone / Crustal thickness unknown,208,222,222,11819
274030,Babuyan Claro,16886,2,1919,19.523,121.94,Stratovolcano(es),1924,1080,Subduction zone / Crustal thickness unknown,208,222,222,11819
274030,Babuyan Claro,16885,2,1918,19.523,121.94,Stratovolcano(es),1924,1080,Subduction zone / Crustal thickness unknown,208,222,222,11819
274030,Babuyan Claro,16884,2,1917,19.523,121.94,Stratovolcano(es),1924,1080,Subduction zone / Crustal thickness unknown,208,222,222,11819
274030,Babuyan Claro,16883,2,1913,19.523,121.94,Stratovolcano(es),1924,1080,Subduction zone / Crustal thickness unknown,208,222,222,11819
274030,Babuyan Claro,16882,2,1907,19.523,121.94,Stratovolcano(es),1924,1080,Subduction zone / Crustal thickness unknown,208,222,222,11819
274030,Babuyan Claro,16881,2,1860,19.523,121.94,Stratovolcano(es),1924,1080,Subduction zone / Crustal thickness unknown,208,222,222,11819
274030,Babuyan Claro,16880,4,1831,19.523,121.94,Stratovolcano(es),1924,1080,Subduction zone / Crustal thickness unknown,208,222,222,11819
274030,Babuyan Claro,16879,3,1652,19.523,121.94,Stratovolcano(es),1924,1080,Subduction zone / Crustal thickness unknown,208,222,222,11819
284150,Asuncion,18501,2,1924,19.671,145.406,Stratovolcano,1906,857,Subduction zone / Crustal thickness unknown,0,0,0,0
284150,Asuncion,18500,2,1906,19.671,145.406,Stratovolcano,1906,857,Subduction zone / Crustal thickness unknown,0,0,0,0
284150,Asuncion,18496,2,1775,19.671,145.406,Stratovolcano,1906,857,Subduction zone / Crustal thickness unknown,0,0,0,0
212020,Methana,13872,3,-258,37.615,23.336,Lava dome(s),-258,760,Subduction zone / Continental crust (>25 km),152,1683,48917,4220783
342030,Santa Maria,10626,3,1922,14.757,-91.552,Stratovolcano,2020,3745,Subduction zone / Continental crust (>25 km),8675,119462,1259600,6197420
342030,Santa Maria,10625,2,1903,14.757,-91.552,Stratovolcano,2020,3745,Subduction zone / Continental crust (>25 km),8675,119462,1259600,6197420
342030,Santa Maria,10624,6,1902,14.757,-91.552,Stratovolcano,2020,3745,Subduction zone / Continental crust (>25 km),8675,119462,1259600,6197420
222030,"Barrier, The",13973,2,1921,2.32,36.57,Shield,1921,1032,Rift zone / Continental crust (>25 km),17,112,4180,109675
222030,"Barrier, The",13970,2,1917,2.32,36.57,Shield,1921,1032,Rift zone / Continental crust (>25 km),17,112,4180,109675
222030,"Barrier, The",13968,2,1897,2.32,36.57,Shield,1921,1032,Rift zone / Continental crust (>25 km),17,112,4180,109675
222030,"Barrier, The",13967,2,1895,2.32,36.57,Shield,1921,1032,Rift zone / Continental crust (>25 km),17,112,4180,109675
222030,"Barrier, The",13966,0,1888,2.32,36.57,Shield,1921,1032,Rift zone / Continental crust (>25 km),17,112,4180,109675
222030,"Barrier, The",13965,2,1871,2.32,36.57,Shield,1921,1032,Rift zone / Continental crust (>25 km),17,112,4180,109675
222030,"Barrier, The",13964,0,1090,2.32,36.57,Shield,1921,1032,Rift zone / Continental crust (>25 km),17,112,4180,109675
222030,"Barrier, The",13963,0,1050,2.32,36.57,Shield,1921,1032,Rift zone / Continental crust (>25 km),17,112,4180,109675
222030,"Barrier, The",13962,0,1030,2.32,36.57,Shield,1921,1032,Rift zone / Continental crust (>25 km),17,112,4180,109675
265070,Serua,16394,2,1921,-6.312,130.017,Stratovolcano,1921,608,Subduction zone / Oceanic crust (< 15 km),58,58,58,258
265070,Serua,16393,2,1919,-6.312,130.017,Stratovolcano,1921,608,Subduction zone / Oceanic crust (< 15 km),58,58,58,258
265070,Serua,16392,2,1859,-6.312,130.017,Stratovolcano,1921,608,Subduction zone / Oceanic crust (< 15 km),58,58,58,258
265070,Serua,16391,2,1858,-6.312,130.017,Stratovolcano,1921,608,Subduction zone / Oceanic crust (< 15 km),58,58,58,258
265070,Serua,16390,2,1846,-6.312,130.017,Stratovolcano,1921,608,Subduction zone / Oceanic crust (< 15 km),58,58,58,258
265070,Serua,16389,2,1845,-6.312,130.017,Stratovolcano,1921,608,Subduction zone / Oceanic crust (< 15 km),58,58,58,258
265070,Serua,16388,2,1844,-6.312,130.017,Stratovolcano,1921,608,Subduction zone / Oceanic crust (< 15 km),58,58,58,258
265070,Serua,16387,3,1694,-6.312,130.017,Stratovolcano,1921,608,Subduction zone / Oceanic crust (< 15 km),58,58,58,258
265070,Serua,16386,4,1693,-6.312,130.017,Stratovolcano,1921,608,Subduction zone / Oceanic crust (< 15 km),58,58,58,258
265070,Serua,16384,3,1687,-6.312,130.017,Stratovolcano,1921,608,Subduction zone / Oceanic crust (< 15 km),58,58,58,258
265070,Serua,16383,3,1683,-6.312,130.017,Stratovolcano,1921,608,Subduction zone / Oceanic crust (< 15 km),58,58,58,258
261180,Sumbing,15535,2,1921,-2.414,101.728,Stratovolcano,1921,2507,Subduction zone / Continental crust (>25 km),3,304,49583,1209448
261180,Sumbing,15534,2,1909,-2.414,101.728,Stratovolcano,1921,2507,Subduction zone / Continental crust (>25 km),3,304,49583,1209448
358030,Huequi,12269,2,1920,-42.377,-72.578,Lava dome(s),1920,1318,Subduction zone / Continental crust (>25 km),0,7,1076,107960
358030,Huequi,12268,2,1906,-42.377,-72.578,Lava dome(s),1920,1318,Subduction zone / Continental crust (>25 km),0,7,1076,107960
358030,Huequi,12267,2,1900,-42.377,-72.578,Lava dome(s),1920,1318,Subduction zone / Continental crust (>25 km),0,7,1076,107960
358030,Huequi,12266,2,1896,-42.377,-72.578,Lava dome(s),1920,1318,Subduction zone / Continental crust (>25 km),0,7,1076,107960
358030,Huequi,12265,2,1893,-42.377,-72.578,Lava dome(s),1920,1318,Subduction zone / Continental crust (>25 km),0,7,1076,107960
358030,Huequi,12264,3,1890,-42.377,-72.578,Lava dome(s),1920,1318,Subduction zone / Continental crust (>25 km),0,7,1076,107960
358030,Huequi,22115,2,1695,-42.377,-72.578,Lava dome(s),1920,1318,Subduction zone / Continental crust (>25 km),0,7,1076,107960
343050,San Salvador,10829,3,1917,13.734,-89.294,Stratovolcano,1917,1893,Subduction zone / Continental crust (>25 km),29514,800780,2857563,6366833
343050,San Salvador,10828,0,1806,13.734,-89.294,Stratovolcano,1917,1893,Subduction zone / Continental crust (>25 km),29514,800780,2857563,6366833
343050,San Salvador,10826,3,1658,13.734,-89.294,Stratovolcano,1917,1893,Subduction zone / Continental crust (>25 km),29514,800780,2857563,6366833
343050,San Salvador,10825,3,1575,13.734,-89.294,Stratovolcano,1917,1893,Subduction zone / Continental crust (>25 km),29514,800780,2857563,6366833
343050,San Salvador,10824,4,1200,13.734,-89.294,Stratovolcano,1917,1893,Subduction zone / Continental crust (>25 km),29514,800780,2857563,6366833
343050,San Salvador,10823,3,640,13.734,-89.294,Stratovolcano,1917,1893,Subduction zone / Continental crust (>25 km),29514,800780,2857563,6366833
284160,Agrigan,18502,4,1917,18.77,145.67,Stratovolcano,1917,965,Subduction zone / Crustal thickness unknown,0,0,0,0
221112,Alayta,13941,2,1915,12.888,40.573,Shield,1915,1496,Rift zone / Intermediate crust (15-25 km),156,925,13459,330411
221112,Alayta,13940,2,1907,12.888,40.573,Shield,1915,1496,Rift zone / Intermediate crust (15-25 km),156,925,13459,330411
358040,Michinmahuida,22112,2,1915,-42.799,-72.445,Stratovolcano,1835,2452,Subduction zone / Continental crust (>25 km),0,9,7989,64498
358040,Michinmahuida,12274,0,1835,-42.799,-72.445,Stratovolcano,1835,2452,Subduction zone / Continental crust (>25 km),0,9,7989,64498
358040,Michinmahuida,12177,2,1834,-42.799,-72.445,Stratovolcano,1835,2452,Subduction zone / Continental crust (>25 km),0,9,7989,64498
358040,Michinmahuida,22113,2,1775,-42.799,-72.445,Stratovolcano,1835,2452,Subduction zone / Continental crust (>25 km),0,9,7989,64498
358040,Michinmahuida,12176,2,1742,-42.799,-72.445,Stratovolcano,1835,2452,Subduction zone / Continental crust (>25 km),0,9,7989,64498
358040,Michinmahuida,20855,6,-8400,-42.799,-72.445,Stratovolcano,1835,2452,Subduction zone / Continental crust (>25 km),0,9,7989,64498
323080,Lassen Volcanic Center,20657,3,1914,40.492,-121.508,Stratovolcano,1917,3187,Subduction zone / Continental crust (>25 km),0,9,2340,439135
323080,Lassen Volcanic Center,20655,3,1666,40.492,-121.508,Stratovolcano,1917,3187,Subduction zone / Continental crust (>25 km),0,9,2340,439135
311080,Tanaga,19697,0,1914,51.885,-178.146,Stratovolcano(es),1914,1806,Subduction zone / Intermediate crust (15-25 km),0,0,0,0
311080,Tanaga,19690,0,-1050,51.885,-178.146,Stratovolcano(es),1914,1806,Subduction zone / Intermediate crust (15-25 km),0,0,0,0
211020,Vesuvius,13361,3,1913,40.821,14.426,Stratovolcano,1944,1281,Subduction zone / Continental crust (>25 km),19162,675705,3907941,6009961
